firstname,gender,probabilty
Kylor,M,0.001949165757055980040500
Kymanah,F,0.001949165757055980040500
Kynlie,F,0.001949165757055980040500
Kynslee,F,0.001949165757055980040500
Kynthia,F,0.001949165757055980040500
Kyra,F,0.007796663028223920162200
Kyrah,F,0.001949165757055980040500
Kyran,M,0.009745828785279900202700
Kyren,M,0.01169499454233588000
Kyrie,M,0.001949165757055980040500
Kyro,M,0.005847497271167940121600
Kyron,M,0.001949165757055980040500
Kyros,M,0.001949165757055980040500
Kyrren,M,0.001949165757055980040500
Kyryn,M,0.001949165757055980040500
Kyson,M,0.005847497271167940121600
La,F,0.001949165757055980040500
Lacey,F,0.06627163573990332100
Lacey-Bella,F,0.001949165757055980040500
Lacey-Grace,F,0.001949165757055980040500
Lacey-Lee,F,0.001949165757055980040500
Lacey-Lou,F,0.001949165757055980040500
Lacey-Louise,F,0.001949165757055980040500
Lacey-Mae,F,0.001949165757055980040500
Lacey-Marie,F,0.001949165757055980040500
Lachie,M,0.001949165757055980040500
Lachlan,M,0.09550912209574302200
Lachlann,M,0.007796663028223920162200
Laci,F,0.001949165757055980040500
Lacie,F,0.01559332605644784000
Lacie-Anne,F,0.001949165757055980040500
Lacie-Leigh,F,0.001949165757055980040500
Laci'lee,F,0.001949165757055980040500
Lacy,F,0.003898331514111960081100
Lada,F,0.001949165757055980040500
Laeigha-Rose,F,0.001949165757055980040500
Laelynn,F,0.001949165757055980040500
Laetyn,M,0.001949165757055980040500
Laiba,F,0.003898331514111960081100
Laibah-Noor,F,0.001949165757055980040500
Laiha,F,0.001949165757055980040500
Laila,F,0.02728832059878372100
Lailah,F,0.003898331514111960081100
Laila-Mae,F,0.001949165757055980040500
Lainey,F,0.003898331514111960081100
Lainie,F,0.001949165757055980040500
Lais,F,0.001949165757055980040500
Laisenia,M,0.001949165757055980040500
Laith,M,0.003898331514111960081100
Laiton,M,0.003898331514111960081100
Laiya,F,0.001949165757055980040500
Lake,M,0.001949165757055980040500
Lake,F,0.005847497271167940121600
Laker-Rose,F,0.001949165757055980040500
Lamar,M,0.001949165757055980040500
Lamara,F,0.001949165757055980040500
Lamees,F,0.001949165757055980040500
Lamprini,F,0.001949165757055980040500
Lana,F,0.02923748635583970100
Lanagrace,F,0.001949165757055980040500
Lanah,F,0.003898331514111960081100
Lana-May,F,0.001949165757055980040500
Landing,M,0.001949165757055980040500
Landon,M,0.001949165757055980040500
Landry,M,0.001949165757055980040500
Lani,F,0.001949165757055980040500
Lanja,F,0.001949165757055980040500
Lanna,F,0.001949165757055980040500
Lano,F,0.001949165757055980040500
Lara,F,0.07016996725401528100
Laragh,F,0.001949165757055980040500
Larah,F,0.001949165757055980040500
Laris,M,0.001949165757055980040500
Larissa,F,0.001949165757055980040500
Larrah,F,0.001949165757055980040500
Larry,M,0.001949165757055980040500
Lars,M,0.003898331514111960081100
Larysa,F,0.001949165757055980040500
Latefa,F,0.001949165757055980040500
Lateysha,F,0.001949165757055980040500
Latifah,F,0.001949165757055980040500
Lauchie,M,0.001949165757055980040500
Lauchlan,M,0.02923748635583970100
Lauchlen,M,0.001949165757055980040500
Laughlan,M,0.003898331514111960081100
Laughlin,M,0.003898331514111960081100
Laura,F,0.06432246998284734100
Laura-Ann,F,0.001949165757055980040500
Laura-Jayne,F,0.001949165757055980040500
Laurel,F,0.003898331514111960081100
Lauren,F,0.04483081241228754100
Laurence,M,0.003898331514111960081100
Laurentiu,M,0.001949165757055980040500
Laurie,M,0.007796663028223920162200
Laurie,F,0.01169499454233588000
Lauryn,F,0.003898331514111960081100
Laveeza,F,0.001949165757055980040500
Lawi,M,0.001949165757055980040500
Lawrence,M,0.01169499454233588000
Lawrie,M,0.003898331514111960081100
Lawson,M,0.02144082332761578000
Lawson-James,M,0.001949165757055980040500
Lawsyn,M,0.001949165757055980040500
Laya,F,0.007796663028223920162200
Layad,M,0.001949165757055980040500
Layah,F,0.001949165757055980040500
Layan,F,0.003898331514111960081100
Layann,F,0.001949165757055980040500
Laycee,F,0.001949165757055980040500
Layci,F,0.001949165757055980040500
Laycie,F,0.001949165757055980040500
Layden,M,0.001949165757055980040500
Layla,F,0.23000155933260564500
Laylah,F,0.003898331514111960081100
Laylah-Marie,F,0.001949165757055980040500
Layla-Jaxx,F,0.001949165757055980040500
Layla-Lee,F,0.001949165757055980040500
Layland,M,0.001949165757055980040500
Layla-Rose,F,0.007796663028223920162200
Laylyn,M,0.001949165757055980040500
Layo,M,0.001949165757055980040500
Layson,M,0.001949165757055980040500
Layten,M,0.001949165757055980040500
Layth,M,0.001949165757055980040500
Layton,M,0.03313581786995166100
Layyanah,F,0.001949165757055980040500
Lazar-Francisco,M,0.001949165757055980040500
Lea,F,0.007796663028223920162200
Leah,F,0.15203492905036644300
Leah-Faith,F,0.001949165757055980040500
Leah-Rose,F,0.005847497271167940121600
Leandro,M,0.003898331514111960081100
Leanna,F,0.007796663028223920162200
Leanne,F,0.001949165757055980040500
Leda,F,0.003898331514111960081100
Lee,M,0.01754249181350382000
Lee,F,0.001949165757055980040500
Lee-John,M,0.001949165757055980040500
Leela,F,0.01169499454233588000
Leen,F,0.01169499454233588000
Leena,F,0.005847497271167940121600
Leenah-Batya,F,0.001949165757055980040500
Lehnon,M,0.001949165757055980040500
Leia,F,0.02338998908467176000
Leia-Grace,F,0.001949165757055980040500
Leiana,F,0.001949165757055980040500
Leigh,F,0.005847497271167940121600
Leigh,M,0.001949165757055980040500
Leigha,F,0.009745828785279900202700
Leighla,F,0.003898331514111960081100
Leigh-Roy,M,0.001949165757055980040500
Leighton,F,0.001949165757055980040500
Leighton,M,0.03508498362700764100
Leighton-James,M,0.003898331514111960081100
Leighyah,F,0.001949165757055980040500
Leila,F,0.02338998908467176000
Leilani,F,0.003898331514111960081100
Leili,F,0.001949165757055980040500
Leith,M,0.001949165757055980040500
Leithan,M,0.001949165757055980040500
Leja,F,0.007796663028223920162200
Lela,F,0.003898331514111960081100
Leland,M,0.003898331514111960081100
Leliana,F,0.001949165757055980040500
Lelyan,F,0.001949165757055980040500
Lena,F,0.09355995633868704200
Leni,F,0.001949165757055980040500
Lennex,F,0.001949165757055980040500
Lenni,F,0.001949165757055980040500
Lennin,M,0.001949165757055980040500
Lennix,F,0.001949165757055980040500
Lennon,M,0.04483081241228754100
Lennon,F,0.001949165757055980040500
Lennox,F,0.01169499454233588000
Lennox,M,0.03898331514111960100
Lenny,M,0.009745828785279900202700
Lenore,F,0.001949165757055980040500
Lenox,M,0.003898331514111960081100
Leo,M,0.58474972711679401200
Leo-Alexander,M,0.001949165757055980040500
Leo-Cruze,M,0.001949165757055980040500
Leo-James,M,0.001949165757055980040500
Leola,F,0.001949165757055980040500
Leon,M,0.18517074692031810400
Leona,F,0.01559332605644784000
Leona-Eloise,F,0.001949165757055980040500
Leonard,M,0.01364416029939186000
Leonardo,M,0.02144082332761578000
Leonel,M,0.001949165757055980040500
Leoni,F,0.003898331514111960081100
Leonidas,M,0.005847497271167940121600
Leonie,F,0.005847497271167940121600
Leonora,F,0.001949165757055980040500
Leora,F,0.005847497271167940121600
Leroy,M,0.005847497271167940121600
Letitia,F,0.003898331514111960081100
Lettie,F,0.001949165757055980040500
Levi,M,0.07406829876812724200
Levi,F,0.001949165757055980040500
Levi-Alexander,M,0.001949165757055980040500
Levii,M,0.001949165757055980040500
Levi-Rose,F,0.001949165757055980040500
Levison,M,0.005847497271167940121600
Levon,M,0.003898331514111960081100
Lewi,M,0.001949165757055980040500
Lewie,M,0.001949165757055980040500
Lewin,M,0.001949165757055980040500
Lewis,M,0.58085139560268205200
Lewis-Dean,M,0.001949165757055980040500
Lex,M,0.005847497271167940121600
Lexa,F,0.001949165757055980040500
Lexi,F,0.10135661936691096200
Lexie,F,0.04288164665523156100
Lexii,F,0.007796663028223920162200
Lexi-Jo,F,0.001949165757055980040500
Lexi-May,F,0.001949165757055980040500
Lexi-Rose,F,0.001949165757055980040500
Lexx,M,0.001949165757055980040500
Lexxi,F,0.003898331514111960081100
Lexy,F,0.003898331514111960081100
Leyla,F,0.01364416029939186000
Leylan,M,0.003898331514111960081100
Leyland,M,0.001949165757055980040500
Leyton,M,0.02338998908467176000
Lhotse,F,0.001949165757055980040500
Lia,F,0.01559332605644784000
Liam,M,0.29432402931545298600
Liam-Junior,M,0.001949165757055980040500
Lian,M,0.001949165757055980040500
Liana,F,0.007796663028223920162200
Liane,F,0.001949165757055980040500
Lianna,F,0.005847497271167940121600
Libbie,F,0.001949165757055980040500
Libby,F,0.03703414938406362100
Liberty,F,0.001949165757055980040500
Lidia,F,0.001949165757055980040500
Lidiana,F,0.001949165757055980040500
Lielah,F,0.001949165757055980040500
Lielle,F,0.001949165757055980040500
Lien,F,0.001949165757055980040500
Liesl,F,0.001949165757055980040500
Lietta,F,0.001949165757055980040500
Lila,F,0.02338998908467176000
Lilah,F,0.02144082332761578000
Lili,F,0.003898331514111960081100
Lilia,F,0.02144082332761578000
Lilian,F,0.009745828785279900202700
Liliana,F,0.05652580695462342100
Lilianna,F,0.01169499454233588000
Lilidh,F,0.003898331514111960081100
Lilie-Mae,F,0.001949165757055980040500
Lilith,F,0.001949165757055980040500
Lillah,F,0.001949165757055980040500
Lilli,F,0.007796663028223920162200
Lillia,F,0.001949165757055980040500
Lillian,F,0.01949165757055980000
Lilliana,F,0.001949165757055980040500
Lillianna,F,0.005847497271167940121600
Lillia-Rose,F,0.001949165757055980040500
Lillibet,F,0.001949165757055980040500
Lillie,F,0.05262747544051146100
Lillie-Ann,F,0.003898331514111960081100
Lillie-Avery,F,0.001949165757055980040500
Lillie-Grace,F,0.001949165757055980040500
Lillie-Jane,F,0.003898331514111960081100
Lillie-Lexi,F,0.001949165757055980040500
Lillie-Mae,F,0.003898331514111960081100
Lillie-Mai,F,0.001949165757055980040500
Lillie-Marie,F,0.001949165757055980040500
Lillie-Rose,F,0.001949165757055980040500
Lilli-Grace,F,0.001949165757055980040500
Lilliie,F,0.001949165757055980040500
Lilly,F,0.14423826602214252300
Lilly-Anne,F,0.001949165757055980040500
Lilly-Grace,F,0.001949165757055980040500
Lilly-Kate,F,0.001949165757055980040500
Lillymae,F,0.001949165757055980040500
Lilly-Mae,F,0.01949165757055980000
Lilly-May,F,0.005847497271167940121600
Lilly-Reign,F,0.001949165757055980040500
Lilly-Rose,F,0.009745828785279900202700
Lilwen,F,0.001949165757055980040500
Lily,F,0.42686730079525962900
Lilyana,F,0.001949165757055980040500
Lily-Anne,F,0.001949165757055980040500
Lily-Belle,F,0.001949165757055980040500
Lily-Bow,F,0.001949165757055980040500
Lily-Grace,F,0.003898331514111960081100
Lily-Jane,F,0.001949165757055980040500
Lily-Jay,F,0.001949165757055980040500
Lily-Jean,F,0.001949165757055980040500
Lily-Lorraine,F,0.001949165757055980040500
Lily-Mae,F,0.003898331514111960081100
Lily-Mai,F,0.001949165757055980040500
Lily-May,F,0.009745828785279900202700
Lilyrose,F,0.003898331514111960081100
Lily-Rose,F,0.01364416029939186000
Lina,F,0.01364416029939186000
Lincoln,M,0.03118665211289568100
Linda,F,0.001949165757055980040500
Linden,M,0.001949165757055980040500
Lindsay,F,0.003898331514111960081100
Link,M,0.001949165757055980040500
Linkin-Lee,M,0.001949165757055980040500
Linnae,F,0.001949165757055980040500
Linnea,F,0.003898331514111960081100
Linus,M,0.001949165757055980040500
Lio'nel,M,0.001949165757055980040500
Lionel,M,0.001949165757055980040500
Lisa,F,0.007796663028223920162200
Lisbeth,F,0.001949165757055980040500
Liseli,F,0.001949165757055980040500
Liston,M,0.001949165757055980040500
Lita,F,0.001949165757055980040500
Liulin,M,0.001949165757055980040500
Liusaidh,F,0.005847497271167940121600
Liusaidh,M,0.001949165757055980040500
Liusaidha,F,0.001949165757055980040500
Liv,F,0.005847497271167940121600
Livia,F,0.01364416029939186000
Livija,F,0.001949165757055980040500
Livio,M,0.001949165757055980040500
Livvi,F,0.001949165757055980040500
Livy,F,0.001949165757055980040500
Lizer,M,0.001949165757055980040500
Lizzie,F,0.003898331514111960081100
Lleyton,M,0.003898331514111960081100
Lloyd,M,0.01949165757055980000
Llwyd,M,0.001949165757055980040500
Lochey,M,0.001949165757055980040500
Lochlain,M,0.001949165757055980040500
Lochlan,M,0.09940745360985498200
Lochlann,M,0.01559332605644784000
Lochlen,M,0.001949165757055980040500
Lochlie,M,0.001949165757055980040500
Lochlin,M,0.001949165757055980040500
Lochlyn,M,0.009745828785279900202700
Lochlyn-Lee,M,0.001949165757055980040500
Lochlynn,M,0.001949165757055980040500
Lockie,M,0.009745828785279900202700
Locklyn,F,0.001949165757055980040500
Locryn,M,0.001949165757055980040500
Logan,F,0.005847497271167940121600
Logan,M,0.59839388741618587200
Logan-James,M,0.001949165757055980040500
Loghan,M,0.001949165757055980040500
Logyn,F,0.001949165757055980040500
Lois,F,0.05067830968345548100
Lojayne,F,0.001949165757055980040500
Loki,M,0.001949165757055980040500
Lokitvel,M,0.001949165757055980040500
Lola,F,0.10330578512396694200
Lola-Grace,F,0.001949165757055980040500
Lolah,F,0.001949165757055980040500
Lola-Rose,F,0.003898331514111960081100
Lomond,M,0.009745828785279900202700
Lonan,M,0.001949165757055980040500
Lonjexo,F,0.001949165757055980040500
Lope,M,0.003898331514111960081100
Lorcan,M,0.001949165757055980040500
Lordswill,M,0.001949165757055980040500
Lorelai,F,0.005847497271167940121600
Lorelei,F,0.003898331514111960081100
Lorelle,F,0.001949165757055980040500
Lorena,F,0.005847497271167940121600
Lorenzo,M,0.009745828785279900202700
Loreta,F,0.001949165757055980040500
Lori,F,0.01364416029939186000
Lorianna,F,0.001949165757055980040500
Lorien,M,0.001949165757055980040500
Lorna,F,0.001949165757055980040500
Lorraine,F,0.001949165757055980040500
Lorri,F,0.001949165757055980040500
Lotachi,F,0.001949165757055980040500
Lotan,M,0.001949165757055980040500
Lote,F,0.001949165757055980040500
Lotta,F,0.001949165757055980040500
Lotti,F,0.003898331514111960081100
Lottie,F,0.07211913301107126200
Lottie-Beau,F,0.001949165757055980040500
Lotty-Willow,F,0.001949165757055980040500
Loucia,F,0.001949165757055980040500
Louella,F,0.001949165757055980040500
Loughlin,M,0.001949165757055980040500
Loughran,M,0.001949165757055980040500
Loui,M,0.007796663028223920162200
Louie,M,0.10915328239513488200
Louis,M,0.13644160299391860300
Louisa,F,0.06237330422579136100
Louisa-Marie,F,0.001949165757055980040500
Louisa-Nina,F,0.001949165757055980040500
Louise,F,0.01949165757055980000
Louise-May,F,0.001949165757055980040500
Lowenna,F,0.001949165757055980040500
Lowri,F,0.001949165757055980040500
Lowrie,M,0.001949165757055980040500
Lowvi,F,0.001949165757055980040500
Luan,M,0.001949165757055980040500
Luca,M,0.22805239357554966500
Lucah,M,0.003898331514111960081100
Luca-Ray,F,0.001949165757055980040500
Lucas,M,0.50873226259161079100
Lucas-James,M,0.003898331514111960081100
Lucas-Lee,M,0.001949165757055980040500
Lucas-Mihai,M,0.001949165757055980040500
Lucas-Wyn,M,0.001949165757055980040500
Lucca,M,0.009745828785279900202700
Lucca,F,0.003898331514111960081100
Lucena,F,0.001949165757055980040500
Lucenzo,M,0.001949165757055980040500
Luci,F,0.01364416029939186000
Lucia,F,0.06822080149695930100
Luciah,F,0.001949165757055980040500
Lucian,M,0.007796663028223920162200
Luciana,F,0.005847497271167940121600
Luci-Anne,F,0.001949165757055980040500
Luciano,M,0.001949165757055980040500
Lucie,F,0.05457664119756744100
Lucie-May,F,0.001949165757055980040500
Lucien,M,0.001949165757055980040500
Lucifer,M,0.001949165757055980040500
Lucilia,F,0.001949165757055980040500
Lucille,F,0.001949165757055980040500
Lucina,F,0.001949165757055980040500
Lucinda,F,0.003898331514111960081100
Lucine,F,0.001949165757055980040500
Lucio,M,0.001949165757055980040500
Lucis,M,0.001949165757055980040500
Lucja,F,0.005847497271167940121600
Lucus,M,0.001949165757055980040500
Lucy,F,0.43076563230937158900
Lucyanne,F,0.001949165757055980040500
Lucy-Jane,F,0.001949165757055980040500
Lucyjo,F,0.001949165757055980040500
Lucy-Jo,F,0.001949165757055980040500
Lucyna,F,0.001949165757055980040500
Lucy-Rose,F,0.001949165757055980040500
Ludovica,F,0.001949165757055980040500
Luella,F,0.001949165757055980040500
Lui,M,0.001949165757055980040500
Luis,M,0.009745828785279900202700
Luisa,F,0.01169499454233588000
Luiza,F,0.001949165757055980040500
Lujain,F,0.001949165757055980040500
Lujane,F,0.001949165757055980040500
Luka,M,0.01559332605644784000
Lukacs,M,0.001949165757055980040500
Lukas,M,0.02728832059878372100
Lukasz,M,0.005847497271167940121600
Luke,M,0.26118821144550132500
Luke-Mcilroy,M,0.001949165757055980040500
Lukis,M,0.001949165757055980040500
Lula,F,0.005847497271167940121600
Lulah,F,0.001949165757055980040500
Lumen-Alia,F,0.001949165757055980040500
Luna,F,0.10525495088102292200
Luna-Marvella,F,0.001949165757055980040500
Luna-May,F,0.005847497271167940121600
Luna-Raine,F,0.001949165757055980040500
Luna-Rose,F,0.001949165757055980040500
Luna-Wolf,F,0.001949165757055980040500
Luqmaan,M,0.001949165757055980040500
Lux,F,0.003898331514111960081100
Lyall,M,0.02728832059878372100
Lyam,M,0.001949165757055980040500
Lyana,F,0.003898331514111960081100
Lyanna,F,0.001949165757055980040500
Lyannah,F,0.001949165757055980040500
Lycan,M,0.001949165757055980040500
Lydia,F,0.02923748635583970100
Lydon,M,0.001949165757055980040500
Lyiara,F,0.001949165757055980040500
Lyla,F,0.07601746452518322200
Lyla-Grace,F,0.003898331514111960081100
Lylah,F,0.005847497271167940121600
Lyla-Rose,F,0.001949165757055980040500
Lyle,M,0.12669577420863870300
Lymle,F,0.001949165757055980040500
Lynden,M,0.001949165757055980040500
Lynsey,F,0.001949165757055980040500
Lyon-Zander,M,0.001949165757055980040500
Lyra,F,0.03118665211289568100
Lyrin,M,0.001949165757055980040500
Maab,F,0.001949165757055980040500
Maaher,M,0.001949165757055980040500
Maariyah,F,0.001949165757055980040500
Maaya,F,0.003898331514111960081100
Mabel,F,0.02728832059878372100
Mabrouka,F,0.001949165757055980040500
Mac,M,0.01949165757055980000
Macallan,M,0.003898331514111960081100
Macan,M,0.001949165757055980040500
Macaulay,M,0.003898331514111960081100
Macauley,M,0.003898331514111960081100
Macey,F,0.02923748635583970100
Maci,F,0.04093248089817558100
Macie,F,0.04093248089817558100
Macie-Gray,F,0.001949165757055980040500
Maciej,M,0.003898331514111960081100
